t,state,dog_x,dog_y,drone_z,wp_idx,wp_total,vel_x,ang_z,dist_to_wp
493.303,SUCCESS,4.503,4.719,19.001,6,6,0.000,0.000,0.000
493.403,SUCCESS,4.503,4.719,19.001,6,6,0.000,0.000,0.000
493.503,SUCCESS,4.503,4.720,19.001,6,6,0.000,0.000,0.000
493.603,SUCCESS,4.503,4.720,19.001,6,6,0.000,0.000,0.000
493.703,SUCCESS,4.503,4.720,19.001,6,6,0.000,0.000,0.000
493.803,SUCCESS,4.502,4.720,19.001,6,6,0.000,0.000,0.000
493.903,SUCCESS,4.502,4.720,19.001,6,6,0.000,0.000,0.000
494.003,SUCCESS,4.502,4.720,19.001,6,6,0.000,0.000,0.000
494.103,SUCCESS,4.502,4.720,19.001,6,6,0.000,0.000,0.000
494.203,SUCCESS,4.502,4.721,19.001,6,6,0.000,0.000,0.000
494.303,SUCCESS,4.502,4.721,19.001,6,6,0.000,0.000,0.000
494.403,SUCCESS,4.502,4.721,19.001,6,6,0.000,0.000,0.000
494.503,SUCCESS,4.502,4.721,19.001,6,6,0.000,0.000,0.000
494.603,SUCCESS,4.502,4.721,19.001,6,6,0.000,0.000,0.000
494.703,SUCCESS,4.502,4.721,19.001,6,6,0.000,0.000,0.000
494.803,SUCCESS,4.502,4.722,19.001,6,6,0.000,0.000,0.000
494.903,SUCCESS,4.502,4.722,19.001,6,6,0.000,0.000,0.000
495.003,SUCCESS,4.501,4.722,19.001,6,6,0.000,0.000,0.000
495.103,SUCCESS,4.501,4.723,19.001,6,6,0.000,0.000,0.000
495.203,SUCCESS,4.501,4.723,19.001,6,6,0.000,0.000,0.000
495.303,SUCCESS,4.501,4.723,19.001,6,6,0.000,0.000,0.000
495.403,SUCCESS,4.501,4.723,19.001,6,6,0.000,0.000,0.000
495.503,SUCCESS,4.501,4.723,19.001,6,6,0.000,0.000,0.000
495.603,SUCCESS,4.501,4.723,19.001,6,6,0.000,0.000,0.000
495.703,SUCCESS,4.501,4.722,19.001,6,6,0.000,0.000,0.000
495.803,SUCCESS,4.501,4.722,19.001,6,6,0.000,0.000,0.000
495.903,SUCCESS,4.501,4.722,19.001,6,6,0.000,0.000,0.000
496.003,SUCCESS,4.501,4.722,19.001,6,6,0.000,0.000,0.000
496.103,SUCCESS,4.501,4.722,19.001,6,6,0.000,0.000,0.000
496.203,SUCCESS,4.501,4.722,19.001,6,6,0.000,0.000,0.000
496.303,SUCCESS,4.501,4.722,19.001,6,6,0.000,0.000,0.000
496.403,SUCCESS,4.501,4.722,19.001,6,6,0.000,0.000,0.000
496.503,SUCCESS,4.501,4.722,19.001,6,6,0.000,0.000,0.000
496.603,SUCCESS,4.501,4.722,19.001,6,6,0.000,0.000,0.000
496.703,SUCCESS,4.501,4.723,19.001,6,6,0.000,0.000,0.000
496.803,SUCCESS,4.501,4.723,19.001,6,6,0.000,0.000,0.000
496.903,SUCCESS,4.501,4.723,19.001,6,6,0.000,0.000,0.000
497.003,SUCCESS,4.501,4.723,19.001,6,6,0.000,0.000,0.000
497.103,SUCCESS,4.501,4.723,19.001,6,6,0.000,0.000,0.000
497.203,SUCCESS,4.501,4.722,19.001,6,6,0.000,0.000,0.000
497.303,SUCCESS,4.501,4.723,19.001,6,6,0.000,0.000,0.000
497.403,SUCCESS,4.501,4.723,19.001,6,6,0.000,0.000,0.000
497.503,SUCCESS,4.501,4.723,19.001,6,6,0.000,0.000,0.000
497.603,SUCCESS,4.501,4.723,19.001,6,6,0.000,0.000,0.000
497.703,SUCCESS,4.501,4.723,19.001,6,6,0.000,0.000,0.000
497.803,SUCCESS,4.501,4.723,19.001,6,6,0.000,0.000,0.000
497.903,SUCCESS,4.500,4.723,19.001,6,6,0.000,0.000,0.000
498.003,SUCCESS,4.500,4.724,19.001,6,6,0.000,0.000,0.000
498.103,SUCCESS,4.500,4.724,19.001,6,6,0.000,0.000,0.000
498.203,SUCCESS,4.500,4.724,19.001,6,6,0.000,0.000,0.000
498.303,SUCCESS,4.500,4.724,19.001,6,6,0.000,0.000,0.000
498.403,SUCCESS,4.500,4.724,19.001,6,6,0.000,0.000,0.000
498.503,SUCCESS,4.500,4.724,19.001,6,6,0.000,0.000,0.000
498.603,SUCCESS,4.500,4.724,19.001,6,6,0.000,0.000,0.000
498.703,SUCCESS,4.500,4.724,19.001,6,6,0.000,0.000,0.000
498.803,SUCCESS,4.501,4.723,19.001,6,6,0.000,0.000,0.000
498.903,SUCCESS,4.501,4.723,19.001,6,6,0.000,0.000,0.000
499.003,SUCCESS,4.501,4.723,19.001,6,6,0.000,0.000,0.000
499.103,SUCCESS,4.501,4.723,19.001,6,6,0.000,0.000,0.000
499.203,SUCCESS,4.501,4.723,19.001,6,6,0.000,0.000,0.000
499.303,SUCCESS,4.501,4.723,19.001,6,6,0.000,0.000,0.000
499.404,SUCCESS,4.501,4.724,19.001,6,6,0.000,0.000,0.000
499.503,SUCCESS,4.501,4.724,19.001,6,6,0.000,0.000,0.000
499.603,SUCCESS,4.501,4.723,19.001,6,6,0.000,0.000,0.000
499.703,SUCCESS,4.501,4.723,19.001,6,6,0.000,0.000,0.000
499.803,SUCCESS,4.501,4.723,19.001,6,6,0.000,0.000,0.000
499.903,SUCCESS,4.501,4.722,19.001,6,6,0.000,0.000,0.000
500.003,SUCCESS,4.501,4.722,19.001,6,6,0.000,0.000,0.000
500.103,SUCCESS,4.501,4.722,19.001,6,6,0.000,0.000,0.000
500.203,SUCCESS,4.501,4.722,19.001,6,6,0.000,0.000,0.000
500.303,SUCCESS,4.501,4.722,19.001,6,6,0.000,0.000,0.000
500.403,SUCCESS,4.501,4.722,19.001,6,6,0.000,0.000,0.000
500.503,SUCCESS,4.501,4.722,19.001,6,6,0.000,0.000,0.000
500.604,SUCCESS,4.501,4.723,19.001,6,6,0.000,0.000,0.000
500.703,SUCCESS,4.501,4.723,19.001,6,6,0.000,0.000,0.000
500.803,SUCCESS,4.501,4.723,19.001,6,6,0.000,0.000,0.000
500.903,SUCCESS,4.500,4.723,19.001,6,6,0.000,0.000,0.000
501.003,SUCCESS,4.500,4.723,19.001,6,6,0.000,0.000,0.000
501.103,SUCCESS,4.500,4.723,19.001,6,6,0.000,0.000,0.000
501.203,SUCCESS,4.500,4.724,19.001,6,6,0.000,0.000,0.000
501.303,SUCCESS,4.500,4.724,19.001,6,6,0.000,0.000,0.000
501.403,SUCCESS,4.500,4.724,19.001,6,6,0.000,0.000,0.000
501.503,SUCCESS,4.500,4.724,19.001,6,6,0.000,0.000,0.000
501.603,SUCCESS,4.499,4.724,19.001,6,6,0.000,0.000,0.000
501.703,SUCCESS,4.499,4.724,19.001,6,6,0.000,0.000,0.000
501.803,SUCCESS,4.499,4.724,19.001,6,6,0.000,0.000,0.000
501.903,SUCCESS,4.499,4.724,19.001,6,6,0.000,0.000,0.000
502.003,SUCCESS,4.499,4.724,19.001,6,6,0.000,0.000,0.000
502.103,SUCCESS,4.499,4.725,19.001,6,6,0.000,0.000,0.000
502.203,SUCCESS,4.499,4.725,19.001,6,6,0.000,0.000,0.000
502.303,SUCCESS,4.499,4.725,19.001,6,6,0.000,0.000,0.000
502.403,SUCCESS,4.499,4.724,19.001,6,6,0.000,0.000,0.000
502.503,SUCCESS,4.499,4.724,19.001,6,6,0.000,0.000,0.000
502.603,SUCCESS,4.499,4.724,19.001,6,6,0.000,0.000,0.000
502.703,SUCCESS,4.499,4.723,19.001,6,6,0.000,0.000,0.000
502.803,SUCCESS,4.499,4.723,19.001,6,6,0.000,0.000,0.000
502.903,SUCCESS,4.500,4.722,19.001,6,6,0.000,0.000,0.000
503.003,SUCCESS,4.500,4.721,19.001,6,6,0.000,0.000,0.000
503.103,SUCCESS,4.500,4.721,19.001,6,6,0.000,0.000,0.000
503.203,SUCCESS,4.501,4.720,19.001,6,6,0.000,0.000,0.000
503.303,SUCCESS,4.501,4.720,19.001,6,6,0.000,0.000,0.000
503.403,SUCCESS,4.502,4.720,19.001,6,6,0.000,0.000,0.000
503.503,SUCCESS,4.502,4.719,19.001,6,6,0.000,0.000,0.000
503.603,SUCCESS,4.502,4.719,19.001,6,6,0.000,0.000,0.000
503.703,SUCCESS,4.502,4.719,19.001,6,6,0.000,0.000,0.000
503.803,SUCCESS,4.502,4.719,19.001,6,6,0.000,0.000,0.000
503.903,SUCCESS,4.503,4.718,19.001,6,6,0.000,0.000,0.000
504.003,SUCCESS,4.503,4.718,19.001,6,6,0.000,0.000,0.000
504.103,SUCCESS,4.503,4.718,19.001,6,6,0.000,0.000,0.000
504.203,SUCCESS,4.503,4.718,19.001,6,6,0.000,0.000,0.000
504.303,SUCCESS,4.503,4.718,19.001,6,6,0.000,0.000,0.000
504.403,SUCCESS,4.503,4.718,19.001,6,6,0.000,0.000,0.000
504.503,SUCCESS,4.503,4.718,19.001,6,6,0.000,0.000,0.000
504.603,SUCCESS,4.503,4.718,19.001,6,6,0.000,0.000,0.000
504.703,SUCCESS,4.503,4.718,19.001,6,6,0.000,0.000,0.000
504.803,SUCCESS,4.503,4.718,19.001,6,6,0.000,0.000,0.000
504.903,SUCCESS,4.503,4.718,19.001,6,6,0.000,0.000,0.000
505.003,SUCCESS,4.503,4.718,19.001,6,6,0.000,0.000,0.000
505.103,SUCCESS,4.503,4.718,19.001,6,6,0.000,0.000,0.000
505.203,SUCCESS,4.503,4.717,19.001,6,6,0.000,0.000,0.000
505.303,SUCCESS,4.503,4.717,19.001,6,6,0.000,0.000,0.000
505.403,SUCCESS,4.502,4.718,19.001,6,6,0.000,0.000,0.000
505.504,SUCCESS,4.502,4.718,19.001,6,6,0.000,0.000,0.000
505.603,SUCCESS,4.502,4.718,19.001,6,6,0.000,0.000,0.000
505.703,SUCCESS,4.502,4.718,19.001,6,6,0.000,0.000,0.000
505.803,SUCCESS,4.502,4.718,19.001,6,6,0.000,0.000,0.000
505.903,SUCCESS,4.502,4.718,19.001,6,6,0.000,0.000,0.000
506.003,SUCCESS,4.502,4.718,19.001,6,6,0.000,0.000,0.000
506.103,SUCCESS,4.502,4.718,19.001,6,6,0.000,0.000,0.000
506.203,SUCCESS,4.502,4.718,19.001,6,6,0.000,0.000,0.000
506.303,SUCCESS,4.502,4.718,19.001,6,6,0.000,0.000,0.000
506.403,SUCCESS,4.502,4.718,19.001,6,6,0.000,0.000,0.000
506.503,SUCCESS,4.502,4.718,19.001,6,6,0.000,0.000,0.000
506.603,SUCCESS,4.501,4.719,19.001,6,6,0.000,0.000,0.000
506.703,SUCCESS,4.501,4.719,19.001,6,6,0.000,0.000,0.000
506.803,SUCCESS,4.501,4.720,19.001,6,6,0.000,0.000,0.000
506.903,SUCCESS,4.500,4.720,19.001,6,6,0.000,0.000,0.000
507.003,SUCCESS,4.500,4.720,19.001,6,6,0.000,0.000,0.000
507.103,SUCCESS,4.500,4.721,19.001,6,6,0.000,0.000,0.000
507.203,SUCCESS,4.500,4.721,19.001,6,6,0.000,0.000,0.000
507.303,SUCCESS,4.500,4.721,19.001,6,6,0.000,0.000,0.000
507.403,SUCCESS,4.499,4.722,19.001,6,6,0.000,0.000,0.000
507.503,SUCCESS,4.499,4.722,19.001,6,6,0.000,0.000,0.000
507.603,SUCCESS,4.499,4.722,19.001,6,6,0.000,0.000,0.000
507.703,SUCCESS,4.499,4.722,19.001,6,6,0.000,0.000,0.000
507.803,SUCCESS,4.499,4.722,19.001,6,6,0.000,0.000,0.000
507.903,SUCCESS,4.499,4.723,19.001,6,6,0.000,0.000,0.000
508.003,SUCCESS,4.499,4.723,19.001,6,6,0.000,0.000,0.000
508.104,SUCCESS,4.499,4.723,19.001,6,6,0.000,0.000,0.000
508.203,SUCCESS,4.499,4.724,19.001,6,6,0.000,0.000,0.000
508.303,SUCCESS,4.498,4.724,19.001,6,6,0.000,0.000,0.000
508.403,SUCCESS,4.498,4.724,19.001,6,6,0.000,0.000,0.000
508.503,SUCCESS,4.498,4.724,19.001,6,6,0.000,0.000,0.000
508.603,SUCCESS,4.498,4.724,19.001,6,6,0.000,0.000,0.000
508.703,SUCCESS,4.498,4.724,19.001,6,6,0.000,0.000,0.000
508.803,SUCCESS,4.498,4.724,19.001,6,6,0.000,0.000,0.000
508.903,SUCCESS,4.499,4.724,19.001,6,6,0.000,0.000,0.000
509.003,SUCCESS,4.499,4.724,19.001,6,6,0.000,0.000,0.000
509.103,SUCCESS,4.499,4.724,19.001,6,6,0.000,0.000,0.000
509.206,SUCCESS,4.499,4.724,19.001,6,6,0.000,0.000,0.000
509.304,SUCCESS,4.499,4.724,19.001,6,6,0.000,0.000,0.000
509.403,SUCCESS,4.500,4.724,19.001,6,6,0.000,0.000,0.000
509.503,SUCCESS,4.500,4.724,19.001,6,6,0.000,0.000,0.000
509.603,SUCCESS,4.500,4.724,19.001,6,6,0.000,0.000,0.000
509.703,SUCCESS,4.500,4.724,19.001,6,6,0.000,0.000,0.000
509.803,SUCCESS,4.500,4.724,19.001,6,6,0.000,0.000,0.000
509.903,SUCCESS,4.500,4.723,19.001,6,6,0.000,0.000,0.000
510.003,SUCCESS,4.500,4.723,19.001,6,6,0.000,0.000,0.000
510.103,SUCCESS,4.500,4.723,19.001,6,6,0.000,0.000,0.000
510.203,SUCCESS,4.500,4.723,19.001,6,6,0.000,0.000,0.000
510.303,SUCCESS,4.501,4.723,19.001,6,6,0.000,0.000,0.000
510.404,SUCCESS,4.501,4.723,19.001,6,6,0.000,0.000,0.000
510.503,SUCCESS,4.501,4.722,19.001,6,6,0.000,0.000,0.000
510.603,SUCCESS,4.501,4.722,19.001,6,6,0.000,0.000,0.000
510.703,SUCCESS,4.502,4.721,19.001,6,6,0.000,0.000,0.000
510.803,SUCCESS,4.502,4.721,19.001,6,6,0.000,0.000,0.000
510.903,SUCCESS,4.502,4.721,19.001,6,6,0.000,0.000,0.000
511.003,SUCCESS,4.502,4.721,19.001,6,6,0.000,0.000,0.000
511.103,SUCCESS,4.502,4.721,19.001,6,6,0.000,0.000,0.000
511.203,SUCCESS,4.502,4.721,19.001,6,6,0.000,0.000,0.000
511.303,SUCCESS,4.502,4.720,19.001,6,6,0.000,0.000,0.000
511.403,SUCCESS,4.502,4.720,19.001,6,6,0.000,0.000,0.000
511.503,SUCCESS,4.502,4.720,19.001,6,6,0.000,0.000,0.000
511.603,SUCCESS,4.502,4.719,19.001,6,6,0.000,0.000,0.000
511.703,SUCCESS,4.503,4.719,19.001,6,6,0.000,0.000,0.000
511.803,SUCCESS,4.503,4.719,19.001,6,6,0.000,0.000,0.000
511.904,SUCCESS,4.503,4.719,19.001,6,6,0.000,0.000,0.000
512.003,SUCCESS,4.503,4.719,19.001,6,6,0.000,0.000,0.000
512.103,SUCCESS,4.503,4.719,19.001,6,6,0.000,0.000,0.000
512.203,SUCCESS,4.503,4.719,19.001,6,6,0.000,0.000,0.000
512.303,SUCCESS,4.503,4.719,19.001,6,6,0.000,0.000,0.000
512.403,SUCCESS,4.502,4.719,19.001,6,6,0.000,0.000,0.000
512.503,SUCCESS,4.502,4.719,19.001,6,6,0.000,0.000,0.000
512.603,SUCCESS,4.502,4.720,19.001,6,6,0.000,0.000,0.000
512.703,SUCCESS,4.502,4.720,19.001,6,6,0.000,0.000,0.000
512.803,SUCCESS,4.502,4.720,19.001,6,6,0.000,0.000,0.000
512.903,SUCCESS,4.503,4.719,19.001,6,6,0.000,0.000,0.000
513.003,SUCCESS,4.503,4.719,19.001,6,6,0.000,0.000,0.000
513.103,SUCCESS,4.504,4.719,19.001,6,6,0.000,0.000,0.000
513.203,SUCCESS,4.504,4.718,19.001,6,6,0.000,0.000,0.000
513.303,SUCCESS,4.504,4.717,19.001,6,6,0.000,0.000,0.000
513.403,SUCCESS,4.505,4.717,19.001,6,6,0.000,0.000,0.000
513.503,SUCCESS,4.505,4.717,19.001,6,6,0.000,0.000,0.000
513.603,SUCCESS,4.505,4.717,19.001,6,6,0.000,0.000,0.000
513.703,SUCCESS,4.505,4.718,19.001,6,6,0.000,0.000,0.000
513.803,SUCCESS,4.505,4.718,19.001,6,6,0.000,0.000,0.000
513.903,SUCCESS,4.505,4.718,19.001,6,6,0.000,0.000,0.000
514.003,SUCCESS,4.505,4.719,19.001,6,6,0.000,0.000,0.000
514.104,SUCCESS,4.504,4.719,19.001,6,6,0.000,0.000,0.000
514.203,SUCCESS,4.504,4.719,19.001,6,6,0.000,0.000,0.000
514.303,SUCCESS,4.504,4.719,19.001,6,6,0.000,0.000,0.000
514.403,SUCCESS,4.504,4.719,19.001,6,6,0.000,0.000,0.000
514.503,SUCCESS,4.504,4.719,19.001,6,6,0.000,0.000,0.000
514.603,SUCCESS,4.504,4.719,19.001,6,6,0.000,0.000,0.000
514.703,SUCCESS,4.504,4.719,19.001,6,6,0.000,0.000,0.000
514.803,SUCCESS,4.504,4.718,19.001,6,6,0.000,0.000,0.000
514.903,SUCCESS,4.504,4.718,19.001,6,6,0.000,0.000,0.000
515.003,SUCCESS,4.504,4.718,19.001,6,6,0.000,0.000,0.000
515.103,SUCCESS,4.504,4.718,19.001,6,6,0.000,0.000,0.000
515.203,SUCCESS,4.505,4.718,19.001,6,6,0.000,0.000,0.000
515.303,SUCCESS,4.505,4.717,19.001,6,6,0.000,0.000,0.000
515.403,SUCCESS,4.505,4.717,19.001,6,6,0.000,0.000,0.000
515.503,SUCCESS,4.505,4.717,19.001,6,6,0.000,0.000,0.000
515.604,SUCCESS,4.505,4.717,19.001,6,6,0.000,0.000,0.000
515.703,SUCCESS,4.506,4.716,19.001,6,6,0.000,0.000,0.000
515.803,SUCCESS,4.506,4.716,19.001,6,6,0.000,0.000,0.000
515.903,SUCCESS,4.506,4.716,19.001,6,6,0.000,0.000,0.000
516.003,SUCCESS,4.506,4.716,19.001,6,6,0.000,0.000,0.000
516.105,SUCCESS,4.505,4.716,19.001,6,6,0.000,0.000,0.000
516.204,SUCCESS,4.505,4.716,19.001,6,6,0.000,0.000,0.000
516.303,SUCCESS,4.505,4.716,19.001,6,6,0.000,0.000,0.000
516.403,SUCCESS,4.505,4.716,19.001,6,6,0.000,0.000,0.000
516.503,SUCCESS,4.506,4.717,19.001,6,6,0.000,0.000,0.000
516.603,SUCCESS,4.505,4.717,19.001,6,6,0.000,0.000,0.000
516.703,SUCCESS,4.505,4.717,19.001,6,6,0.000,0.000,0.000
516.803,SUCCESS,4.505,4.717,19.001,6,6,0.000,0.000,0.000
516.903,SUCCESS,4.505,4.718,19.001,6,6,0.000,0.000,0.000
517.003,SUCCESS,4.505,4.718,19.001,6,6,0.000,0.000,0.000
517.103,SUCCESS,4.505,4.717,19.001,6,6,0.000,0.000,0.000
517.203,SUCCESS,4.505,4.717,19.001,6,6,0.000,0.000,0.000
517.303,SUCCESS,4.505,4.716,19.001,6,6,0.000,0.000,0.000
517.403,SUCCESS,4.505,4.716,19.001,6,6,0.000,0.000,0.000
517.503,SUCCESS,4.505,4.716,19.001,6,6,0.000,0.000,0.000
517.603,SUCCESS,4.505,4.716,19.001,6,6,0.000,0.000,0.000
517.703,SUCCESS,4.505,4.716,19.001,6,6,0.000,0.000,0.000
517.803,SUCCESS,4.505,4.715,19.001,6,6,0.000,0.000,0.000
517.903,SUCCESS,4.506,4.715,19.001,6,6,0.000,0.000,0.000
518.003,SUCCESS,4.506,4.716,19.001,6,6,0.000,0.000,0.000
518.103,SUCCESS,4.505,4.716,19.001,6,6,0.000,0.000,0.000
518.204,SUCCESS,4.505,4.716,19.001,6,6,0.000,0.000,0.000
518.303,SUCCESS,4.505,4.716,19.001,6,6,0.000,0.000,0.000
518.403,SUCCESS,4.505,4.716,19.001,6,6,0.000,0.000,0.000
518.503,SUCCESS,4.505,4.716,19.001,6,6,0.000,0.000,0.000
518.603,SUCCESS,4.505,4.716,19.001,6,6,0.000,0.000,0.000
518.703,SUCCESS,4.505,4.716,19.001,6,6,0.000,0.000,0.000
518.804,SUCCESS,4.504,4.716,19.001,6,6,0.000,0.000,0.000
518.903,SUCCESS,4.504,4.716,19.001,6,6,0.000,0.000,0.000
519.003,SUCCESS,4.505,4.716,19.001,6,6,0.000,0.000,0.000
519.103,SUCCESS,4.504,4.716,19.001,6,6,0.000,0.000,0.000
519.203,SUCCESS,4.504,4.716,19.001,6,6,0.000,0.000,0.000
519.303,SUCCESS,4.504,4.717,19.001,6,6,0.000,0.000,0.000
519.403,SUCCESS,4.504,4.717,19.001,6,6,0.000,0.000,0.000
519.503,SUCCESS,4.504,4.717,19.001,6,6,0.000,0.000,0.000
519.603,SUCCESS,4.503,4.718,19.001,6,6,0.000,0.000,0.000
519.703,SUCCESS,4.503,4.718,19.001,6,6,0.000,0.000,0.000
519.803,SUCCESS,4.503,4.718,19.001,6,6,0.000,0.000,0.000
519.903,SUCCESS,4.503,4.718,19.001,6,6,0.000,0.000,0.000
520.003,SUCCESS,4.503,4.718,19.001,6,6,0.000,0.000,0.000
520.103,SUCCESS,4.503,4.718,19.001,6,6,0.000,0.000,0.000
520.203,SUCCESS,4.504,4.717,19.001,6,6,0.000,0.000,0.000
520.303,SUCCESS,4.504,4.717,19.001,6,6,0.000,0.000,0.000
520.403,SUCCESS,4.504,4.717,19.001,6,6,0.000,0.000,0.000
520.503,SUCCESS,4.504,4.717,19.001,6,6,0.000,0.000,0.000
520.603,SUCCESS,4.504,4.717,19.001,6,6,0.000,0.000,0.000
520.703,SUCCESS,4.504,4.717,19.001,6,6,0.000,0.000,0.000
520.803,SUCCESS,4.505,4.717,19.001,6,6,0.000,0.000,0.000
520.903,SUCCESS,4.505,4.717,19.001,6,6,0.000,0.000,0.000
521.003,SUCCESS,4.505,4.717,19.001,6,6,0.000,0.000,0.000
521.103,SUCCESS,4.505,4.717,19.001,6,6,0.000,0.000,0.000
521.203,SUCCESS,4.505,4.717,19.001,6,6,0.000,0.000,0.000
521.303,SUCCESS,4.505,4.717,19.001,6,6,0.000,0.000,0.000
521.403,SUCCESS,4.505,4.717,19.001,6,6,0.000,0.000,0.000
521.503,SUCCESS,4.504,4.717,19.001,6,6,0.000,0.000,0.000
521.603,SUCCESS,4.504,4.717,19.001,6,6,0.000,0.000,0.000
521.703,SUCCESS,4.504,4.717,19.001,6,6,0.000,0.000,0.000
521.803,SUCCESS,4.504,4.716,19.001,6,6,0.000,0.000,0.000
521.903,SUCCESS,4.504,4.716,19.001,6,6,0.000,0.000,0.000
522.003,SUCCESS,4.504,4.717,19.001,6,6,0.000,0.000,0.000
522.103,SUCCESS,4.504,4.717,19.001,6,6,0.000,0.000,0.000
522.203,SUCCESS,4.504,4.717,19.001,6,6,0.000,0.000,0.000
522.303,SUCCESS,4.504,4.717,19.001,6,6,0.000,0.000,0.000
522.403,SUCCESS,4.503,4.717,19.001,6,6,0.000,0.000,0.000
522.503,SUCCESS,4.503,4.718,19.001,6,6,0.000,0.000,0.000
522.603,SUCCESS,4.503,4.718,19.001,6,6,0.000,0.000,0.000
522.703,SUCCESS,4.503,4.718,19.001,6,6,0.000,0.000,0.000
522.803,SUCCESS,4.503,4.718,19.001,6,6,0.000,0.000,0.000
522.903,SUCCESS,4.503,4.718,19.001,6,6,0.000,0.000,0.000
523.003,SUCCESS,4.503,4.718,19.001,6,6,0.000,0.000,0.000
523.103,SUCCESS,4.503,4.718,19.001,6,6,0.000,0.000,0.000
523.203,SUCCESS,4.503,4.718,19.001,6,6,0.000,0.000,0.000
523.303,SUCCESS,4.503,4.718,19.001,6,6,0.000,0.000,0.000
523.403,SUCCESS,4.503,4.718,19.001,6,6,0.000,0.000,0.000
523.503,SUCCESS,4.503,4.719,19.001,6,6,0.000,0.000,0.000
523.603,SUCCESS,4.502,4.719,19.001,6,6,0.000,0.000,0.000
523.703,SUCCESS,4.502,4.720,19.001,6,6,0.000,0.000,0.000
523.803,SUCCESS,4.502,4.720,19.001,6,6,0.000,0.000,0.000
523.903,SUCCESS,4.502,4.721,19.001,6,6,0.000,0.000,0.000
524.003,SUCCESS,4.502,4.721,19.001,6,6,0.000,0.000,0.000
524.103,SUCCESS,4.502,4.721,19.001,6,6,0.000,0.000,0.000
524.203,SUCCESS,4.502,4.721,19.001,6,6,0.000,0.000,0.000
524.303,SUCCESS,4.502,4.721,19.001,6,6,0.000,0.000,0.000
524.403,SUCCESS,4.502,4.721,19.001,6,6,0.000,0.000,0.000
524.503,SUCCESS,4.501,4.721,19.001,6,6,0.000,0.000,0.000
524.603,SUCCESS,4.501,4.721,19.001,6,6,0.000,0.000,0.000
524.703,SUCCESS,4.501,4.721,19.001,6,6,0.000,0.000,0.000
524.803,SUCCESS,4.501,4.721,19.001,6,6,0.000,0.000,0.000
524.903,SUCCESS,4.501,4.721,19.001,6,6,0.000,0.000,0.000
525.003,SUCCESS,4.501,4.722,19.001,6,6,0.000,0.000,0.000
525.103,SUCCESS,4.501,4.722,19.001,6,6,0.000,0.000,0.000
525.203,SUCCESS,4.501,4.722,19.001,6,6,0.000,0.000,0.000
525.303,SUCCESS,4.501,4.721,19.001,6,6,0.000,0.000,0.000
525.403,SUCCESS,4.501,4.721,19.001,6,6,0.000,0.000,0.000
525.503,SUCCESS,4.501,4.721,19.001,6,6,0.000,0.000,0.000
525.603,SUCCESS,4.501,4.720,19.001,6,6,0.000,0.000,0.000
525.703,SUCCESS,4.501,4.720,19.001,6,6,0.000,0.000,0.000
525.803,SUCCESS,4.501,4.720,19.001,6,6,0.000,0.000,0.000
525.903,SUCCESS,4.501,4.720,19.001,6,6,0.000,0.000,0.000
526.003,SUCCESS,4.501,4.720,19.001,6,6,0.000,0.000,0.000
526.103,SUCCESS,4.501,4.720,19.001,6,6,0.000,0.000,0.000
526.203,SUCCESS,4.502,4.720,19.001,6,6,0.000,0.000,0.000
526.303,SUCCESS,4.502,4.720,19.001,6,6,0.000,0.000,0.000
526.403,SUCCESS,4.502,4.719,19.001,6,6,0.000,0.000,0.000
526.503,SUCCESS,4.502,4.719,19.001,6,6,0.000,0.000,0.000
526.603,SUCCESS,4.502,4.719,19.001,6,6,0.000,0.000,0.000
526.703,SUCCESS,4.502,4.718,19.001,6,6,0.000,0.000,0.000
526.803,SUCCESS,4.502,4.718,19.001,6,6,0.000,0.000,0.000
526.903,SUCCESS,4.502,4.718,19.001,6,6,0.000,0.000,0.000
527.003,SUCCESS,4.503,4.718,19.001,6,6,0.000,0.000,0.000
527.103,SUCCESS,4.503,4.718,19.001,6,6,0.000,0.000,0.000
527.203,SUCCESS,4.503,4.718,19.001,6,6,0.000,0.000,0.000
527.303,SUCCESS,4.503,4.718,19.001,6,6,0.000,0.000,0.000
527.403,SUCCESS,4.503,4.718,19.001,6,6,0.000,0.000,0.000
527.503,SUCCESS,4.503,4.718,19.001,6,6,0.000,0.000,0.000
527.603,SUCCESS,4.502,4.718,19.001,6,6,0.000,0.000,0.000
527.703,SUCCESS,4.502,4.719,19.001,6,6,0.000,0.000,0.000
527.803,SUCCESS,4.502,4.719,19.001,6,6,0.000,0.000,0.000
527.903,SUCCESS,4.502,4.719,19.001,6,6,0.000,0.000,0.000
528.003,SUCCESS,4.502,4.719,19.001,6,6,0.000,0.000,0.000
528.103,SUCCESS,4.502,4.719,19.001,6,6,0.000,0.000,0.000
528.204,SUCCESS,4.502,4.719,19.001,6,6,0.000,0.000,0.000
528.303,SUCCESS,4.502,4.719,19.001,6,6,0.000,0.000,0.000
528.403,SUCCESS,4.502,4.719,19.001,6,6,0.000,0.000,0.000
528.503,SUCCESS,4.502,4.719,19.001,6,6,0.000,0.000,0.000
528.603,SUCCESS,4.502,4.719,19.001,6,6,0.000,0.000,0.000
528.703,SUCCESS,4.502,4.719,19.001,6,6,0.000,0.000,0.000
528.803,SUCCESS,4.502,4.719,19.001,6,6,0.000,0.000,0.000
528.903,SUCCESS,4.502,4.719,19.001,6,6,0.000,0.000,0.000
